School Name,School Link
Waynesboro Elementary School,https://sites.google.com/waynetn.net/wes/home
Sabal Elementary School,https://www.brevardschools.org/o/saes
Brooklyn Academy of Science & the Environment,https://www.schools.nyc.gov/schools/K547
Hudson Falls Middle School,https://www.hfcsd.org/middle-school/
Calais Middle/High School,https://www.calaisschools.org/o/cmshs
Pioneer Magnet School for the Visual & Performing Arts,https://www.cde.ca.gov/schooldirectory/details?cdscode=03739816002851
Lake Arthur High School,https://www.la-panthers.org/
Belle Aire Intermediate School,https://www.wchcs.org/belleaireintermediate_home.aspx
Red Oak Elementary School,https://redoak.mooreschools.com/
Western Grove K-12 School,https://westerngrovepublicschool.com/
John H. Winslow Elementary School,https://www.vineland.org/o/djw
Loranger Middle School,https://lms.tangischools.org/
P.S. 221 - Tossaint L'Ouverture,https://www.ps221bk.org/
Ubah Medical Academy Charter School,https://www.ubahmedicalacademy.org/
M. Clifford Miller Middle School,https://www.kingstoncityschools.org/Domain/386
Austin Montessori Magnet School,https://www.austinmontessori.org/
Fort Kent Elementary School,https://fkes.sad27.org/en-US
Rose Hill Middle School,https://www.usd394.com/o/ms
Ruben Salazar Bilingual Center,https://salazar.cps.edu/
Paul L. Dunbar Elementary School,https://www.clevelandmetroschools.org/dunbar
J.E. Ober Elementary School,https://www.gkb.k12.in.us/o/ober
Haven Middle School,https://www.havenschools.com/page/haven-middle-school
Woodsville Elementary School,https://wes.sau23.org/
Cut Bank High School,https://www.cutbankschools.net/
Readfield Elementary School,https://res.maranacook.org/
Home Elementary School,https://home.sd103.com/
Inspire Connections Academy,https://www.connectionsacademy.com/idaho-online-school/
Meridian Public Charter School,https://www.mpcs-dc.org/
Champion San Tan,https://championsantan.org/charter-school-in-san-tan-valley/
Samuel Enoka Kalama Intermediate School,https://www.kalama.k12.hi.us/
Calvin High School,https://www.calvin.k12.ok.us/
East Laurens High School,https://elhs.lcboe.net/
Merkel Middle School,https://www.merkelisd.net/page/MMS.Home
Mapleton High School,https://en.wikipedia.org/wiki/Mapleton_High_School
Wiggins Middle School,https://www.wiggins50.k12.co.us/schools/middle_school
Red Lion Area Junior High School,https://jh.rlasd.net/
Maxfield Elementary School,https://www.gormanisd.net/apps/pages/index.jsp?uREC_ID=220048&type=d&pREC_ID=504581
Vernon Elementary School,https://www.vernonschool.org/
Pittsburgh Banksville K-5,https://www.pghschools.org/banksville
Olle Middle School,https://olle.aliefisd.net/o/oms/page/our-school
Rios Elementary School,https://www.cajonvalley.net/rios
La Presa Elementary School,https://www.lmsvschools.org/lapresa/
Spring Meadows Elementary School,https://tx50000485.schoolwires.net/SpringMeadows
Del Sur Senior Elementary School,https://www.cde.ca.gov/schooldirectory/details?cdscode=19651026023568
Kulm High School,https://www.kulmschool.com/
Griffith Middle School,https://griffithmagms.lausd.org/
Leavelle McCampbell Middle School,https://www.acpsd.net/o/lmcm
Harding High School,https://www.marioncityschools.org/hardinghighschool_home.aspx
Ortega Elementary School,https://dcps.duvalschools.org/ortega
Griggs County Central High School,https://www.griggscountycentral.org/
Turkey Valley Junior/Senior High School,https://www.turkeyvalleyschool.com/
Cedar Hill High School,https://chhs.chisd.net/
West Valley City School,https://wvcs.wvsd.org/
Hurlock Elementary School,https://www.dcps.k12.md.us/o/hurlock
Morgan High School,https://www.morganschools.org/o/mhs
John T. Waugh Elementary School,https://www.lakeshorecsd.org/jtwaugh
Royal Oaks Elementary School,https://rosa.cabarrus.k12.nc.us/
Grant Union Junior/Senior High School,https://guhs.grantschooldistrict.org/
Bandon Senior High School,http://www.bandon.k12.or.us/bandon-high-school/
Lydia Jackson Elementary School,https://jackson.whittiercity.net/
Westfall Middle School,https://www.westfall.k12.oh.us/o/wms
Thurgood Marshall Elementary School,https://marshall.cvesd.org/
Parker-Bennett-Curry School,https://pbc.bgreen.kyschools.us/school-info
Austin High School,https://www.scsd1.com/austinhighschool_home.aspx
Cooperative High School,https://coophighschool.org/
Traylor Academy,https://traylor.dpsk12.org/
Welch Junior High School,https://www.welchwildcats.net/
Round Hill Elementary School,https://www.lcps.org/roundhill
Winfield Mt. Union High School,https://wmucsd.org/
William Byrne Elementary School,https://williambyrne.isd191.org/
Eureka School,https://www.sjredwings.org/our-schools/eurekaelementary/
Beaver Dam Elementary School,https://www.lusd9.com/
Westfield Elementary School,https://www.westfield.k12.wi.us/schools/wes/
Ronald R. Albrecht Elementary School,https://www.brodhead.k12.wi.us/schools/elementary/
Carnegie Middle School,https://carnegiems.lausd.org/
Giano Intermediate School,https://www.gianoschool.org/
Crossroads Elementary School,https://crossroads.campbell.kyschools.us/
Belfast Area High School,https://bahs.rsu71.org/
Casa de Oro Elementary,https://www.lmsvschools.org/casadeoro/
Rodger Quist Middle School,https://quist.sd27j.org/
Barbara Yarbrough Elementary School,https://www.midlandisd.net/yarbrough
Athens Middle School,https://www.athensisd.net/o/ams
South Side Elementary School,https://www.sssd.k12.pa.us/
Bandini Street Elementary School,https://bandinistes.lausd.org/
Ocosta Junior/Senior High School,https://www.ocosta.k12.wa.us/
James Madison Charter Academy,https://jmcacolorado.net/
Commodore Perry Junior/Senior High School,https://cppanthers.org/
Rensselaer Junior/Senior High School,https://www.rcsd.k12.ny.us/
Endeavour Elementary/Middle School,https://www.newhaven.misd.net/o/ees
Prairieview School,https://www.lakeviewspartans.org/Prairieview
Kershaw Elementary School,https://kes.lancastercsd.com/
Garrettford Elementary School,https://www.upperdarbysd.org/garrettford
North Bend Middle School,https://www.nbms.nbend.k12.or.us/
IDEA Montopolis Academy,https://ideapublicschools.org/our-schools/idea-montopolis/
Brookhollow Elementary School,https://www.pfisd.net/Domain/17
Leo Catholic High School,https://leohighschool.org/
The Junior High School 80 Mosholu Parkway,https://www.10x80.com/
Ewell D. Walker Middle School,https://www.dallasisd.org/walker
Cooter Elementary School,https://www.cooterwildcats.org/
Nancy Smith Elementary School,https://nses.albanyisd.net/
Endeavor High School - Joe Frank Campbell Learning Center,https://www.cvisd.org/o/ehs
Ridgewood Elementary School,https://www.emsd37.org/o/res
Wallace H. Braden Junior High School,https://bms.buckeyeschools.info/
Waldron Junior/Senior High School,https://www.shelbyeastern.org/o/wjsh
Summit Valley School,https://www.svalley.k12.wa.us/
Eureka High School,https://www.eureka.k12.sd.us/
Oldham-Ramona High School,https://www.orr.k12.sd.us/
Buckley Community Schools,https://www.buckleyschools.com/
Kokomo High School,https://khs.kokomoschools.com/
Licking Valley High School,https://www.lickingvalley.k12.oh.us/lickingvalleyhighschool_home.aspx
River View Community School,https://www.msad11.org/o/rvcs
North Callaway High School,https://www.nc.k12.mo.us/
Maurice C. Cash Elementary School,https://mccash.laveenschools.org/
Williamsburg Community Elementary School,https://www.williamsburg.k12.pa.us/
Woodsboro Elementary School,https://www.wisd.net/Page/54
Robert Stuart Junior High School,https://rs.tfsd.org/
Rusheon Middle School,https://rusheon.bossierschools.org/
Ballinger Junior High School,https://jhs.ballingerisd.net/
Challenger High School,https://chs.bethelsd.org/
Arcadia High School,https://ahs.bpsb.us/
Families of Faith Christian Academy International,https://www.fofcai.com/
Washington Park School,https://www.totowa.k12.nj.us/
Plainfield High School,https://phs.plainfieldschools.org/
Groveport Madison High School,https://www.gocruisers.org/highschool_home.aspx
Owyhee High School,https://owyhee.ecsdnv.net/
West Pender Middle School,https://www.pender.k12.nc.us/o/wpms
Owyhee Elementary School,https://owyhee.nsd131.org/
East Haven High School,https://sites.google.com/a/east-haven.k12.ct.us/ehhs
Wilcox Elementary School,https://wilcox.sps186.org/
Commodore Stockton Skills,https://www.stocktonusd.net/Commodore
Wyan-Pine Grove Elementary School,https://www.laurel.kyschools.us/o/wpes
Berryhill School,https://www.cmsk12.org/berryhillES
Chassell Township School,https://www.chassellschools.com/
Paterson Arts & Science Charter School,https://ilearnschools.org/paterson-arts-science-charter-school/
Sadie Halstead Middle School,https://shms.newportgriz.com/
BridgePrep Academy - Greater Miami Campus,https://www.bridgeprepgreatermiami.com/
Mars Estates Elementary School,https://marsestateses.bcps.org/
Viburnum High School,http://ironc4.k12.mo.us/?page_id=42
Harold Steele Elementary School,https://steelees.tusd1.org/
The Science Leadership Academy at Beeber,https://slabeeber.org/
Cassville Middle School,https://www.cassville.k12.mo.us/vnews/display.v/SEC/Middle%20School
Anderson Heights Elementary School,https://www.cuesd.com/schools/anderson-heights
Kingsborough Middle School,https://www.harlandale.net/o/kms
Ames Elementary School,https://tritown.rsu71.org/
Fillmore Central School,https://www.fillmorecsd.org/
Durand Junior High School,https://djhs.durandbulldogs.com/en-US
Santa Monica Boulevard Community Charter School,https://smbccs.fentoncharter.net/
McLouth High School,https://www.mclouth.org/
Jasper Elementary School,https://www.jasper.k12.ar.us/o/jes
Salem Junior High School,https://sajhs.nebo.edu/
Frederick Douglas Academy III Secondary School,https://www.fdaiii.com/
Cottage Hill Christian Academy - Church Campus,https://www.chcacademy.com/
Cairnbrook Elementary School,https://www.shade.k12.pa.us/apps/pages/index.jsp?uREC_ID=805181&type=d&pREC_ID=1214076
Pikes Peak Elementary School,https://www.ppsel.org/
Arena Elementary School,https://pointarenaschools.org/aes/
New Visions Charter High School - Advanced Math & Science IV,https://www.newvisions.org/ams4
Sherman Middle School,"https://www.facebook.com/MMSDSherman/#:~:text=Visit%20our%20website%20at%20https,.madison.k12.wi."
Snowden School,https://schools.scsk12.org/snowden-k8
P.S. 134 - Hollis,https://www.schools.nyc.gov/schools/Q134
P.S. 305 - McKinley High School,https://www.buffaloschools.org/ps305
Malvern High School,https://malvernhornets.org/
Coahoma Elementary School,https://www.coahomaisd.com/o/ces
Boys Republic High School,https://boysrepublic.org/
Dale County High School,https://dchs.dalecountyboe.org/
Skagit Academy,https://skagitacademy.mountvernonschools.org/
Marshfield Senior High School,https://marshfield.cbd9.net/
Rio Grande Elementary School,https://rge.gallipoliscityschools.k12.oh.us/quick-links/school-profile
West Hollywood Elementary School,https://www.browardschools.com/westhollywood
Crescent City Junior/Senior High School,https://www.putnamschools.org/o/cchs
Almaden Elementary School,https://almaden.sjusd.org/
Charles O. Stones Intermediate Center,https://cs.gckschools.com/
BB Comer Memorial High School,https://www.tcboe.org/Domain/10
Fitzgerald Senior High School,https://fitz.k12.mi.us/schools-programs/fitzgerald-high-school/
Fred Elementary School,https://www.warrenisd.net/o/warren-isd/page/fred-elementary
Mulberry Elementary School,https://mulberry.muscatine.k12.ia.us/
Jasper-Troupsburg Junior/Senior High School,https://www.jtcsd.org/domain/11
Vae View Elementary School,https://vaeview.davis.k12.ut.us/
International Leadership of Texas - Westpark K-8 (Middle School),https://westparkk8.iltexas.org/
Harmony Grove Junior High School,https://www.harmonygrovesd.org/306167_2
Oregon Trail Elementary School,https://ot.tfsd.org/
Imagine Kissimmee Charter Academy,https://www.imaginekca.org/
Gilpin Manor Elementary School,https://www.ccps.org/schools1/gilpin-manor-elementary-school
Beadle Lake Elementary School,https://www.harpercreek.net/schools/beadle-lake-elementary/
William Daylor High School,https://wdhs.egusd.net/
Vista Colorado Elementary School,https://vces.needlesusd.org/
Claysville Elementary School,https://www.mcguffey.k12.pa.us/claysvilleelementary_home.aspx
Mauro-Sheridan Magnet School,https://www.newhavenmagnetschools.com/index.php/mauro-sheridan
Goodrich Middle School,https://www.goodrichisd.net/
Galatia High School,https://www.galatiak12.org/
Amherst Street School,https://www.nashua.edu/amherst
PS 368 The William Lynch School,https://ps368.org/
Paoli Junior/Senior High School,https://www.paoli.k12.in.us/o/jr-sr-high
Vineland Elementary School,https://vle.district70.org/
HLV Community School - Elementary School,https://www.hlv.k12.ia.us/
Sabin Middle School,https://sabin.d11.org/
Pegasus High School,https://pegasus.esuhsd.org/
Arnold Middle School,https://sites.muscogee.k12.ga.us/arnold/
Massabesic Middle School,https://middleschool.rsu57.org/
H.L. Lubker Elementary School,https://www.baldknobschools.org/
Guthrie High School,https://www.guthrieps.net/vnews/display.v/SEC/High%20School
Beulaville Elementary School,https://www.duplinschools.net/domain/177
Boston International High School,https://www.bostonpublicschools.org/school/boston-international-high-school
Udall Elementary School,https://www.usd463.org/
Edmunds Central High School,https://www.echs.k12.sd.us/
Big Rapids Middle School,https://www.brps.org/o/brms
P.S. 161 - The Crown School,https://www.ps161.org/
Emerson Middle School,https://ems.ucboe.us/
League Elementary School,https://www.norwalktruckers.net/leagueelementary_home.aspx
Hedgesville Middle School,https://www.berkeleycountyschools.org/o/hedgesvillemiddle
Hillard Collins Elementary School,https://collins.boone.kyschools.us/
Villa Heights Elementary,https://www.cmsk12.org/villaheightsES
Hartstern Elementary School,https://www.jefferson.kyschools.us/page/hartstern-elementary
Bureau Valley North School,https://www.bv340.org/
Perryville Elementary School,https://www.perryville.k12.mo.us/o/pes
Deerfield Beach Middle School,https://www.browardschools.com/deerfieldbeachmiddle
Memorial Park Elementary School,https://www.rocklandschools.org/o/memorial-park
Tampa Bay Boulevard Elementary School,https://www.hillsboroughschools.org/tampabayboulevard
